,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,custom_spoiler,replies,images,last_replies,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images
74,71365567,,,12/12/22(Mon)05:10:17,Anonymous,looks thread,"how high do other people rate you, and how high would yourself? im curious, anons. ill start:<br><br>online, since i have no one to ask in the real world, most guys will say im anywhere from a 5/10 to a 9/10, but its usually around 6-7/10. people in the real world treat me as a 2/10<br><br>id say im a 5-6/10, im really not that ugly, im just not what most people would consider traditionally pretty for a woman <br><br>so what do you think, anons? what have you been told, what would you rate yourselves??",61ef5f8d9d7e0,.jpg,850,753,250,221,1670839817245721,1670839817,lU/TbFF8lzHehLMvrxiUhg==,143516,0,,looks-thread,0,16,2,"[{'no': 71366016, 'now': '12/12/22(Mon)06:04:35', 'name': 'Anonymous', 'com': '<a href=""#p71365914"" class=""quotelink"">&gt;&gt;71365914</a><br>Ethnics don&#039;t have to worry about getting cancelled.', 'time': 1670843075, 'resto': 71365567}, {'no': 71366025, 'now': '12/12/22(Mon)06:05:58', 'name': 'Anonymous', 'com': 'White men have no reason to complain', 'time': 1670843158, 'resto': 71365567}, {'no': 71366145, 'now': '12/12/22(Mon)06:21:13', 'name': 'Anonymous', 'com': '<a href=""#p71365914"" class=""quotelink"">&gt;&gt;71365914</a><br>white genes are recessive, the amount of &quot;whites&quot; (meaning light skin, lighter hair color and non-black eyes) are decreasing every generation', 'time': 1670844073, 'resto': 71365567}, {'no': 71366169, 'now': '12/12/22(Mon)06:23:26', 'name': 'Anonymous', 'com': '<a href=""#p71366025"" class=""quotelink"">&gt;&gt;71366025</a><br>If I had a remote job and could move to SEA, sure.<br>Any benefits of being a white man in the western dating market is exclusively reserved for Chads. It doesn&#039;t matter if I get a 10% boost if my smv is so low I haven&#039;t been on a date since January 2020.', 'time': 1670844206, 'resto': 71365567}, {'no': 71366213, 'now': '12/12/22(Mon)06:30:10', 'name': 'Anonymous', 'com': '<a href=""#p71365567"" class=""quotelink"">&gt;&gt;71365567</a><br>other people on photofeeler rated me 2.8/10 years ago.<br>I think I&#039;ll go with 2/10 for self-rating.', 'time': 1670844610, 'resto': 71365567}]",1670844610,0.0,0.0,11.0,2.0
75,71364685,,,12/12/22(Mon)03:02:53,Anonymous,Most robots don&#039;t know.,"Anons, normies don&#039;t really have relationships the way you would. When a normie couple says they love each other, it&#039;s more a social indicator than it is this dramatic, meaningful feeling in their heart. It just means they&#039;re a couple in a committed, longer-term relationship.<br><br>A normie guy like a chad or brad, or even just any non-robot, wouldn&#039;t feel totally devastated and ruined if his girlfriend broke up with him. He would just think, well, that sucks, guess I&#039;ll find a new girlfriend. <br><br>There are a few reasons you get oneitis obsessions and put 100% of your emotional investment into a gal. One would be that you had a bad childhood where there was abuse and/or neglect, so you become attached to anyone who shows you even the least bit of human validation and love.<br><br>I could go on, but what I really mean to say is that oneitis obsession isn&#039;t normal or healthy, and many robots think about &quot;love&quot; in an unhealthy way.",together,.jpg,275,183,250,166,1670832173446576,1670832173,TjQgnYpovhvuBr0l+CDZYA==,13527,0,,most-robots-dont-know,0,5,0,"[{'no': 71364689, 'now': '12/12/22(Mon)03:04:09', 'name': 'Anonymous', 'com': '<a href=""#p71364685"" class=""quotelink"">&gt;&gt;71364685</a><br>This is a bald faced lie. Every guy I&#039;ve seen get broken up with irl was a wreck afterward.', 'time': 1670832249, 'resto': 71364685}, {'no': 71365676, 'now': '12/12/22(Mon)05:25:59', 'name': 'A', 'com': '<a href=""#p71364689"" class=""quotelink"">&gt;&gt;71364689</a><br>yeah holy shit... there was a kid in the psych ward using the phones to have long crying arguments with his meth user white GF... he was a short chubby spanish kid... that&#039;s how devastated he was after losing his white GF... his nose was broken because she assaulted him... he was in there with a bleeding nose crying over the phone trying to mend a relationship with a methhead white trash girl... and he was the one in the psych ward... not the white girl because white people can never do such a harmful thing...', 'time': 1670840759, 'resto': 71364685}, {'no': 71365711, 'now': '12/12/22(Mon)05:30:16', 'name': 'Anonymous', 'com': '<a href=""#p71364689"" class=""quotelink"">&gt;&gt;71364689</a><br><span class=""quote"">&gt;oh nooo my property wants to leave me</span><br><br>it wasn&#039;t love', 'time': 1670841016, 'resto': 71364685}, {'no': 71365954, 'now': '12/12/22(Mon)05:57:23', 'name': 'Anonymous', 'com': '<a href=""#p71364685"" class=""quotelink"">&gt;&gt;71364685</a><br>Retarded take. Normies get earthbroken for the most inane shit as much as most board dwellers, and breaking up with a significant other is one of the worse things that can happen to most people, at least socially.', 'time': 1670842643, 'resto': 71364685}, {'no': 71366190, 'now': '12/12/22(Mon)06:25:50', 'name': 'Anonymous', 'com': '<a href=""#p71364685"" class=""quotelink"">&gt;&gt;71364685</a><br>I would argue that they are the unhealthy ones, having superficial relationships based mostly on convenience. Codependency is actually normal in a relationship, that&#039;s kind of the point. It&#039;s just that normies have been demonizing genuine love and pushing this &quot;you need to be complete and happy by yourself&quot; narrative to feel better about their meaningless non-committed short-sighted lifestyle.', 'time': 1670844350, 'resto': 71364685}]",1670844350,0.0,0.0,,
76,71365217,,,12/12/22(Mon)04:26:38,Anonymous,,"<span class=""quote"">&gt;Drink monster every day for 3 months</span><br>I dont know whats happening. My heart rate spiked and im sweating. im shaking a little",EDF6D539-B42C-4555-A572-83FAE8E7FF09,.jpg,2048,1769,250,215,1670837198429014,1670837198,d9gbjbPYIUboaJgVpBZ5ww==,372509,0,,drink-monster-every-day-for-3-months,0,4,0,"[{'no': 71365224, 'now': '12/12/22(Mon)04:28:13', 'name': 'Anonymous', 'com': 'Now crush some adderal and snort that shit,mang. Beam away,zoink', 'time': 1670837293, 'resto': 71365217}, {'no': 71365226, 'now': '12/12/22(Mon)04:28:17', 'name': 'Anonymous', 'com': '<a href=""#p71365217"" class=""quotelink"">&gt;&gt;71365217</a><br>You&#039;re going to die anon. I hate to say it', 'time': 1670837297, 'resto': 71365217}, {'no': 71365350, 'now': '12/12/22(Mon)04:43:31', 'name': 'Anonymous', 'com': '<a href=""#p71365217"" class=""quotelink"">&gt;&gt;71365217</a><br>That is how yoou know it is good<br>https://www.youtube.com/watch?v=7Pb<wbr>FZVYwrL4&amp;t=403s', 'time': 1670838211, 'resto': 71365217}, {'no': 71366189, 'now': '12/12/22(Mon)06:25:29', 'name': 'Anonymous', 'com': '<a href=""#p71365226"" class=""quotelink"">&gt;&gt;71365226</a><br>heyyyy amazing how soon', 'time': 1670844329, 'resto': 71365217}]",1670844329,0.0,0.0,,
77,71364411,,,12/12/22(Mon)02:27:19,Anonymous,,Do Moms feel proud when their sons have big cocks?,1EC4B461-D929-443A-B81F-894D9632E805,.gif,201,253,198,250,1670830039563807,1670830039,aI2ewXBGEd/RtDNijzGG/w==,3455212,0,,do-moms-feel-proud-when-their-sons-have-big-cocks,0,13,2,"[{'no': 71364760, 'now': '12/12/22(Mon)03:16:22', 'name': 'Anonymous', 'com': '<a href=""#p71364411"" class=""quotelink"">&gt;&gt;71364411</a><br>Moms wont care. Dads might though. Speaking for myself as a guy I would be less proud and more relieved. Then I would work on getting him very buff to match the big dick.', 'time': 1670832982, 'resto': 71364411}, {'no': 71365561, 'now': '12/12/22(Mon)05:09:33', 'name': 'A', 'com': '<a href=""#p71364411"" class=""quotelink"">&gt;&gt;71364411</a><br>my sister went through my phone and found my dick pics from when I was possessed... she mentioned it was big once... LMFAO... probably most awkward encounter I ever had...', 'time': 1670839773, 'resto': 71364411}, {'no': 71365579, 'now': '12/12/22(Mon)05:12:32', 'name': 'A', 'com': '<a href=""#p71365561"" class=""quotelink"">&gt;&gt;71365561</a><br>my dad yelled at her so hard for going through that stuff... I know my dad was a sleaze to when he was my age... he had to have been... this nigga was there for all the riots in the early years of Pakistan... Nigga used to train fighting dogs and win money off them in the streets... he&#039;s literally a fucking paki gulag nigger who learned a thing or two about building stuff... I can&#039;t lie though... if it wasn&#039;t for him... I wouldn&#039;t have his drive... his sleight of my hand... able to maneuver out of any situation...', 'time': 1670839952, 'resto': 71364411}, {'no': 71365614, 'now': '12/12/22(Mon)05:18:15', 'name': 'Anonymous', 'com': '<a href=""#p71364411"" class=""quotelink"">&gt;&gt;71364411</a><br><span class=""quote"">&gt;Do Moms feel proud when their sons have big cocks?</span><br>Yes, but in a specific way. Similar to how a dad would be &quot;proud&quot; of having a daughter with a hot body. It&#039;s pride mixed with being protective of their good qualities, and also subconsciously wanting them for themselves on some level. They will judge their son&#039;s gfs more harshly because they will feel their son deserves better. The mom might also become overbearing and possessive.<br>It&#039;s also apparently not uncommon for moms to become obsessed with their son around puberty, when they start to produce semen. Something about wanting to see them cum, something biological. I think that&#039;s why a lot of irl momcest starts with the mom giving a handjob to their son during puberty, seems to be a recurring theme in actual documented cases. They want to see them cum, but aren&#039;t ready to have actual sex with them specifically.<br><br>My mom thinks I have a huge dick because she caught me after jerking off as a kid and my cock happened to look huge right then flaccid. She started to treat me WAY differently after. My cock is average really.', 'filename': 'milking_him', 'ext': '.gif', 'w': 280, 'h': 194, 'tn_w': 125, 'tn_h': 86, 'tim': 1670840295944209, 'time': 1670840295, 'md5': 'lqC+7qDkNLAxNVW05SOoEg==', 'fsize': 348800, 'resto': 71364411}, {'no': 71366178, 'now': '12/12/22(Mon)06:24:17', 'name': 'Anonymous', 'com': '<a href=""#p71365579"" class=""quotelink"">&gt;&gt;71365579</a><br>Fr hardcore desis who&#039;ve seen early riots and survived all that are a different breed, sad to see now it&#039;s just barking comments on fb', 'time': 1670844257, 'resto': 71364411}]",1670844257,0.0,0.0,8.0,1.0
78,71366162,,,12/12/22(Mon)06:22:52,Anonymous,,"<span class=""quote"">&gt;laughing my ass off at this girlfriend ASMR thinking how cringy it is</span><br><span class=""quote"">&gt;Suddenly start feeling calmer</span>",200_s,.gif,296,200,250,168,1670844172474721,1670844172,RGf377DsXN17l4SWJ6aYeg==,22092,0,,laughing-my-ass-off-at-this-girlfriend-asmr,0,0,0,,1670844172,0.0,0.0,,
79,71365009,,,12/12/22(Mon)03:57:57,Anonymous,,What&#039;s that one thing you did that really makes you a dumb fucking cunt? The one thing that you will never forget,David-Buckner,.jpg,630,472,250,187,1670835477297939,1670835477,g521DmNLx7WwPGniLPbsdQ==,32897,0,,whats-that-one-thing-you-did-that-really-makes,0,10,0,"[{'no': 71365879, 'now': '12/12/22(Mon)05:49:42', 'name': 'Anonymous', 'com': '<a href=""#p71365009"" class=""quotelink"">&gt;&gt;71365009</a><br><span class=""quote"">&gt;make new friends</span><br><span class=""quote"">&gt;get super attached to them </span><br><span class=""quote"">&gt;get really paranoid/depressed when they&#039;re not hanging out as much</span><br><span class=""quote"">&gt;insult all of them and leave them</span><br><span class=""quote"">&gt;repeat</span><br><br>It&#039;s an endless cycle. I&#039;ve just chosen to be alone at this point. Idk what&#039;s wrong with me', 'time': 1670842182, 'resto': 71365009}, {'no': 71365892, 'now': '12/12/22(Mon)05:51:25', 'name': 'Anonymous', 'com': '<a href=""#p71365879"" class=""quotelink"">&gt;&gt;71365879</a><br>It sounds like it&#039;s more their fault desu.', 'time': 1670842285, 'resto': 71365009}, {'no': 71365920, 'now': '12/12/22(Mon)05:54:20', 'name': 'Anonymous', 'com': '<a href=""#p71365009"" class=""quotelink"">&gt;&gt;71365009</a><br>At an old job, my coworker left her shoes in the break room, and I smelled the inside of them when no one else was in there.', 'time': 1670842460, 'resto': 71365009}, {'no': 71365927, 'now': '12/12/22(Mon)05:54:45', 'name': 'Anonymous', 'com': '<a href=""#p71365892"" class=""quotelink"">&gt;&gt;71365892</a><br>No it&#039;s mine. I ruin relationships all the time', 'time': 1670842485, 'resto': 71365009}, {'no': 71366158, 'now': '12/12/22(Mon)06:22:42', 'name': 'Anonymous', 'com': '<a href=""#p71365009"" class=""quotelink"">&gt;&gt;71365009</a><br>Taking red pill', 'time': 1670844162, 'resto': 71365009}]",1670844162,0.0,0.0,5.0,0.0
80,71364986,,,12/12/22(Mon)03:54:13,Anonymous,,Am I a failure if I have to retake calc 2?,1668186237440228,.png,199,199,199,199,1670835253381974,1670835253,WM8zESFGqPha1KsdZkStPw==,43373,0,,am-i-a-failure-if-i-have-to-retake-calc-2,0,18,4,"[{'no': 71365116, 'now': '12/12/22(Mon)04:11:43', 'name': 'Anonymous', 'com': '<a href=""#p71365090"" class=""quotelink"">&gt;&gt;71365090</a><br><span class=""quote"">&gt;Shut the fuck up lmao no one cares</span><br>I have no friends and nobody to tell my life problems to so Im gonna post about it', 'filename': '1661476702020242', 'ext': '.jpg', 'w': 1024, 'h': 576, 'tn_w': 125, 'tn_h': 70, 'tim': 1670836303739052, 'time': 1670836303, 'md5': 'q5HyJAe5vTkSx7Qx0Fegmw==', 'fsize': 54288, 'resto': 71364986}, {'no': 71365159, 'now': '12/12/22(Mon)04:18:12', 'name': 'Anonymous', 'com': 'I had a 90+ in calc and calc 2 until the second major test in calc 2. Warlords of Draenor came out the night before and I was up all night and got little sleep. I didn&#039;t even write the date correctly I was so fucked. I got a 52 on that test LMAO', 'filename': 'kbfvt1nj5lgz1', 'ext': '.jpg', 'w': 1080, 'h': 1296, 'tn_w': 104, 'tn_h': 125, 'tim': 1670836692387678, 'time': 1670836692, 'md5': '6tBDf2b/Bco8jpWgI8qr8w==', 'fsize': 53825, 'resto': 71364986}, {'no': 71365671, 'now': '12/12/22(Mon)05:25:36', 'name': 'Anonymous', 'com': '<a href=""#p71364986"" class=""quotelink"">&gt;&gt;71364986</a><br>I&#039;d think of myself as a failure too, but the reality is that you can always try again. I hope you&#039;re willing to put in the effort to try again instead of giving up.', 'filename': '__mio_original_and_1_more_drawn_by_poco_asahi_age__7d58f849176ad0d401a7af4c64be4c69', 'ext': '.jpg', 'w': 1200, 'h': 1387, 'tn_w': 108, 'tn_h': 125, 'tim': 1670840736126334, 'time': 1670840736, 'md5': 'fVj4SRdq0NQBp69MZL5MaQ==', 'fsize': 220799, 'resto': 71364986}, {'no': 71366094, 'now': '12/12/22(Mon)06:15:11', 'name': 'Anonymous', 'com': '<a href=""#p71364986"" class=""quotelink"">&gt;&gt;71364986</a><br>no anon you are not a failure<br>a single class doesn&#039;t define you<br>even if you drop out you aren&#039;t a failure<br>if you feel like you can still do something then go do that thing.<br>you can be smart i believe in you', 'time': 1670843711, 'resto': 71364986}, {'no': 71366156, 'now': '12/12/22(Mon)06:22:00', 'name': 'Anonymous', 'com': '<a href=""#p71364986"" class=""quotelink"">&gt;&gt;71364986</a><br>I failed my first first math class of university but managed to turn it around and have a nice engineering job and master&#039;s degree. You just have to take it for the wake-up call that it is', 'time': 1670844120, 'resto': 71364986}]",1670844120,0.0,0.0,13.0,1.0
81,71365789,,,12/12/22(Mon)05:39:32,Anonymous,,"Why does this taste like toilet water.<br><br>Yes, I have tasted toilet water before.",43we,.jpg,560,352,250,157,1670841572612565,1670841572,XNzVW+NmJYI8pnsw9Zw23Q==,39196,0,,why-does-this-taste-like-toilet-water,0,7,1,"[{'no': 71365980, 'now': '12/12/22(Mon)06:00:26', 'name': 'Anonymous', 'com': '<a href=""#p71365970"" class=""quotelink"">&gt;&gt;71365970</a><br>Those actually taste good.', 'time': 1670842826, 'resto': 71365789}, {'no': 71365999, 'now': '12/12/22(Mon)06:02:26', 'name': 'Anonymous', 'com': '<a href=""#p71365980"" class=""quotelink"">&gt;&gt;71365980</a><br>Throw yourself off a bridge please and thank you', 'time': 1670842946, 'resto': 71365789}, {'no': 71366132, 'now': '12/12/22(Mon)06:20:07', 'name': 'Anonymous', 'com': '<a href=""#p71365999"" class=""quotelink"">&gt;&gt;71365999</a><br><span class=""quote"">&gt;everyone with different taste buds should kys</span>', 'time': 1670844007, 'resto': 71365789}, {'no': 71366154, 'now': '12/12/22(Mon)06:21:52', 'name': 'Anonymous', 'com': '<a href=""#p71366132"" class=""quotelink"">&gt;&gt;71366132</a><br>Literally this. Your taste is shit. You&#039;re hurting yourself by drinking this shit', 'time': 1670844112, 'resto': 71365789}, {'no': 71366184, 'now': '12/12/22(Mon)06:24:55', 'name': 'Anonymous', 'com': '<a href=""#p71366154"" class=""quotelink"">&gt;&gt;71366154</a><br><span class=""quote"">&gt;Dasani and Smartwater are owned by Coca-Cola</span><br>A paid Pepsi shill?', 'filename': 'ygp3nhqmr9z01', 'ext': '.jpg', 'w': 3750, 'h': 3750, 'tn_w': 125, 'tn_h': 125, 'tim': 1670844295753976, 'time': 1670844295, 'md5': 'y14ckiBrZifpzwj/bwO5Jw==', 'fsize': 1904282, 'resto': 71365789}]",1670844295,0.0,0.0,2.0,0.0
82,71362365,,,12/11/22(Sun)23:20:17,Anonymous,,Rate all the girls individually to your own subjective liking.,A22AB7EC-95C6-44C6-8895-95AADEBBCE2F,.jpg,1170,1167,250,249,1670818817685082,1670818817,bNo7UVSHvr80AljMxzji/g==,1359946,0,,rate-all-the-girls-individually-to-your-own,0,37,8,"[{'no': 71365694, 'now': '12/12/22(Mon)05:28:30', 'name': 'Anonymous', 'com': '<a href=""#p71365668"" class=""quotelink"">&gt;&gt;71365668</a><br>lol the new fag thing huh. desu desu desu<br>and in all the older threads. stop pretending you arent retarded groomer.', 'filename': 'Fi1QjzfXEAAeVg6', 'ext': '.jpg', 'w': 735, 'h': 1104, 'tn_w': 83, 'tn_h': 125, 'tim': 1670840910135689, 'time': 1670840910, 'md5': 'x968KXNOEnLDXhQYx5r3pA==', 'fsize': 144705, 'resto': 71362365}, {'no': 71365710, 'now': '12/12/22(Mon)05:30:15', 'name': 'Anonymous', 'com': '<a href=""#p71362942"" class=""quotelink"">&gt;&gt;71362942</a><br>who is that croatian dude?', 'time': 1670841015, 'resto': 71362365}, {'no': 71365758, 'now': '12/12/22(Mon)05:36:08', 'name': 'ruby', 'com': 'I can fix them<br><br>Unoriginal comment not funny and hilarious', 'time': 1670841368, 'resto': 71362365}, {'no': 71366012, 'now': '12/12/22(Mon)06:03:59', 'name': 'Anonymous', 'com': '<a href=""#p71362942"" class=""quotelink"">&gt;&gt;71362942</a><br>The Russian guy is cute, that Mexican faggot gets btfo by everyone', 'time': 1670843039, 'resto': 71362365}, {'no': 71366150, 'now': '12/12/22(Mon)06:21:31', 'name': 'Anonymous', 'com': '<a href=""#p71362365"" class=""quotelink"">&gt;&gt;71362365</a><br>I can fix her (bla bla bla my comment is short bla bla bla)', 'filename': '1670842281230489', 'ext': '.jpg', 'w': 837, 'h': 798, 'tn_w': 125, 'tn_h': 119, 'tim': 1670844091368317, 'time': 1670844091, 'md5': 'f51TqHfsD7x670po8ClWBw==', 'fsize': 80961, 'resto': 71362365}]",1670844091,0.0,0.0,32.0,6.0
83,71366110,,,12/12/22(Mon)06:17:40,Anonymous,,"<span class=""quote"">&gt;Can&#039;t get job </span><br><span class=""quote"">&gt;no confidence</span><br><span class=""quote"">&gt;can&#039;t get job because no confidence</span><br><span class=""quote"">&gt;Even less confidence because can&#039;t get a job</span><br><span class=""quote"">&gt;Repeat </span><br>What is this &quot;confidence&quot; and why all these faggot companies obsessed with it who give a shit about confidence if the job is done?",267-2675526_pink-wojak-meme-clipart,.jpg,840,868,241,249,1670843860484612,1670843860,kAo/GNc36okuP2CRyKwPLg==,100909,0,,cant-get-job,0,1,0,"[{'no': 71366140, 'now': '12/12/22(Mon)06:20:51', 'name': 'Anonymous', 'com': '<a href=""#p71366110"" class=""quotelink"">&gt;&gt;71366110</a><br>Holy catch 22', 'time': 1670844051, 'resto': 71366110}]",1670844051,0.0,0.0,,
84,71366131,,,12/12/22(Mon)06:20:06,Anonymous,,"<span class=""quote"">&gt;God will never leave me nor forsake me </span><br>For as the heaven is high above the earth, so great is his mercy toward them that fear him. <br>https://www.youtube.com/watch?v=0gV<wbr>4u4yx5TQ",E_4aAbzVIAQEQ_K,.jpg,600,800,187,250,1670844006892299,1670844006,z6n6gZ9qpuNXjBgwjx2apA==,107780,0,,god-will-never-leave-me-nor-forsake-me,0,1,0,"[{'no': 71366181, 'now': '12/12/22(Mon)06:24:51', 'name': 'Actual Angel', 'com': '<span class=""quote"">&gt;Rei image</span><br>Where&#039;s Attack on Shitan, schizo?<br><span class=""quote"">&gt;Different faggot in the video</span><br>What happened to your other cult leader? You better step it up or I&#039;ll put in a word with big G and have you dunked straight into Lucifer&#039;s rectum faster than you can say &quot;Jew&quot;', 'time': 1670844291, 'resto': 71366131}]",1670844291,0.0,0.0,,
85,71363639,,,12/12/22(Mon)01:13:49,Anonymous,i need help robots,"things are going really well with this robot.<br>we&#039;re both extremely socially awkward though, and i&#039;m worried i might push him away.<br>any tips? anything you would expect from your future gf? anything helps",relationship,.png,811,572,250,176,1670825629164921,1670825629,r1iyFeMwOXpKIGDAcOIw2Q==,388787,0,,i-need-help-robots,0,80,5,"[{'no': 71365632, 'now': '12/12/22(Mon)05:20:47', 'name': 'Anonymous', 'com': '<a href=""#p71364858"" class=""quotelink"">&gt;&gt;71364858</a><br><span class=""quote"">&gt;Whites and blacks are very much opposed to each other to say the least.</span><br>I forgot there are people who really think like this. &quot;We can guess how you behave based on your skin color because genes = hardcoded behavior&quot;', 'filename': 'heh', 'ext': '.gif', 'w': 588, 'h': 640, 'tn_w': 114, 'tn_h': 125, 'tim': 1670840447296961, 'time': 1670840447, 'md5': 'le73F8QwKimv5DPeNh+RdA==', 'fsize': 195606, 'resto': 71363639}, {'no': 71365654, 'now': '12/12/22(Mon)05:23:31', 'name': 'Anonymous', 'com': '<a href=""#p71365632"" class=""quotelink"">&gt;&gt;71365632</a><br><span class=""quote"">&gt;&quot;We can guess how you behave based on your skin color because genes = hardcoded behavior&quot;</span><br>CORRECT', 'time': 1670840611, 'resto': 71363639}, {'no': 71365701, 'now': '12/12/22(Mon)05:29:00', 'name': 'Anonymous', 'com': '<a href=""#p71365632"" class=""quotelink"">&gt;&gt;71365632</a><br>Yeah. Almost everyone hates niggers. Deal with it Iris. Niggers are not even human', 'time': 1670840940, 'resto': 71363639}, {'no': 71365854, 'now': '12/12/22(Mon)05:46:58', 'name': 'Anonymous', 'com': '<a href=""#p71365070"" class=""quotelink"">&gt;&gt;71365070</a><br><span class=""quote"">&gt;since people say that hurts</span><br>It hurt is she isn&#039;t aroused<br>That&#039;s why lengthy making out and cunnilingus session is necessary for a virgin, to minimize pain.<br><br><span class=""quote"">&gt;anal sex is said to hurt worse</span><br>Only if you go in dry.<br>Lube is your friend in anal<br><br>Any other stupid assumptions and hearsay?', 'time': 1670842018, 'resto': 71363639}, {'no': 71366118, 'now': '12/12/22(Mon)06:18:15', 'name': 'Anonymous', 'com': '<a href=""#p71363639"" class=""quotelink"">&gt;&gt;71363639</a><br><span class=""quote"">&gt;any tips?</span><br>I don&#039;t know if this is really a tip but let him know you are here to listen even if it takes some time for him to open up. Men usually don&#039;t share their emotions and thoughts because it is seen as being &quot;weak&quot;. And a man must be &quot;strong&quot; to be a &quot;real&quot; man. That&#039;s how we&#039;re taught since we&#039;re kid. I&#039;m not saying this is the case for all of us but many are like this. Don&#039;t judge and be there for him. If you are lost, ask questions to try to understand.<br><br>But if you are socially awkward there is a good chance you know this feeling too.<br><br><span class=""quote"">&gt;anything you would expect from your future gf?</span><br>Mutual trust and honesty. Communication is key for me. Even for little things, I&#039;d rather not let them become big because we didn&#039;t talk when we should have.<br><br>Also, surprise hugs and kind words. It would probably be weird at first since I am absolutely not used to receive them but after a while I&#039;d love my gf to do this.', 'filename': '526b53d9dba0e60b001b698ab896bc17', 'ext': '.png', 'w': 600, 'h': 600, 'tn_w': 125, 'tn_h': 125, 'tim': 1670843895701880, 'time': 1670843895, 'md5': 'CEF60BkiEyyqTRRPP/ZEcQ==', 'fsize': 596999, 'resto': 71363639}]",1670843895,0.0,0.0,75.0,3.0
86,71365718,,,12/12/22(Mon)05:31:30,Anonymous,Funky French fry fren,Do people on here really want friends? I used to think I wanted them but I haven&#039;t talked to any for a long while now and this is the most content I have felt in a long time. <s>inb4 if you are so content why did you make a thread about the topic</s>,8c167094c8e70033d04a5eaec8282019,.jpg,736,690,250,234,1670841090804700,1670841090,iCwT1Ov6cPwRjGBPvYbV6w==,100436,0,,funky-french-fry-fren,0,12,3,"[{'no': 71365946, 'now': '12/12/22(Mon)05:56:39', 'name': 'Anonymous', 'com': '<a href=""#p71365917"" class=""quotelink"">&gt;&gt;71365917</a><br>thats the plan but I can&#039;t strike a perfect balance, terminally online people tend to require up to two hours of socializing once you start talking and they become more trouble than their worth<br><br>I mean ik I could just say I&#039;m busy or something but you can&#039;t really just talk to someone whenever YOU want to and then expect them to stay interested, I&#039;m also pretty indecisive so I usually end up texting everyone I know until someone helps me decide', 'time': 1670842599, 'resto': 71365718}, {'no': 71365968, 'now': '12/12/22(Mon)05:58:43', 'name': 'Anonymous', 'com': '<a href=""#p71365718"" class=""quotelink"">&gt;&gt;71365718</a><br>Personally I don&#039;t care about friends, I just want an ugly nerdy girlfriend to cuddle with.', 'time': 1670842723, 'resto': 71365718}, {'no': 71366040, 'now': '12/12/22(Mon)06:07:49', 'name': 'Anonymous', 'com': '<a href=""#p71365786"" class=""quotelink"">&gt;&gt;71365786</a><br><span class=""quote"">&gt;Do you want non female friends too?</span><br>Nah, I don&#039;t care to maintain that many different friendships.<br>The more you have, the more diluted each becomes.<br><br><span class=""quote"">&gt;Why do you want a wife? Would that really make your life that much better?</span><br>I want to share all of life&#039;s experiences with someone and make memories. It would absolutely make my life better, I don&#039;t like being alone in the world. I want to live life to the fullest and then pass on the gift to children of my own.<br><br>I hear you on enjoying solitary hobbies but I don&#039;t think that&#039;s something you need to give up for friendship or marriage.', 'time': 1670843269, 'resto': 71365718}, {'no': 71366068, 'now': '12/12/22(Mon)06:11:34', 'name': 'Anonymous', 'com': '<a href=""#p71365859"" class=""quotelink"">&gt;&gt;71365859</a><br><span class=""quote"">&gt;Do you appreciate the time you have/had with these people?</span><br>I&#039;m not happy. So, perhaps rather than the positive connotation of &quot;appreciate&quot;, &quot;acknowledge&quot; is more appropriate. I may recollect memories of people as if with fondness, or a sense of bitter-sweetness if it came to an unfortunate result. Even then, I don&#039;t try to focus on negative experiences. Some people cannot separate experiences from the person that is involved in them whatsoever. It&#039;s a mixed bag for me.<br><span class=""quote"">&gt;Even in the moment I do not enjoy the time, and actually dislike it.</span><br>If you are not enjoying your time, you clearly won&#039;t appreciate it then, and likely not down the line. I have wanted things to turn out differently for some connections in the past, but associations are impermanent, and fondness fades unless stoked carefully. If you realize you don&#039;t care for a connection, consider why first, and if you&#039;re better off apart, then part.<br><span class=""quote"">&gt;And looking back on those times it&#039;s nothing but indifference to the actions of them. </span><br>I think I often lacked the mindset to properly nurture associations without letting my insecurities, gloom, or other personal troubles get in the way. Or, to recognize whether I am appreciated, endured, or being used. I realize that I am the way I am; my life is not one riddled in rapture. Simultaneously, I do not wish to let my suffering or apathy be the sentiment and feeling others have by being with me. Even if only briefly, I&#039;d rather good people appreciate and enjoy their short time with me. If you are indifferent to such interactions, I&#039;d ask not if you appreciated those times, but if they appreciated you, and why or why not. That&#039;s just my outlook, anyway.', 'time': 1670843494, 'resto': 71365718}, {'no': 71366116, 'now': '12/12/22(Mon)06:18:04', 'name': 'Anonymous', 'com': 'I like the idea of friends, but once I make them it feels like there&#039;s a glass wall between us', 'time': 1670843884, 'resto': 71365718}]",1670843884,0.0,0.0,7.0,3.0
