,no,now,name,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,country,bumplimit,imagelimit,semantic_url,country_name,replies,images,omitted_posts,omitted_images,last_replies,last_modified,sub
40,127105815,12/13/22(Tue)04:13:43,Anonymous,France Win 2018 <br>France Win 2022 <br>France Win 2026 <br>France Win 2030 <br>France Win 2034 <br><br>Mbappe will be true football legend<br>Maradona and Pele will be forgotten<br>No one even remember Messi and Ronaldo and Ronaldo,kylian-mbappe-psg-france-3-april-2022,.jpg,1200,1200,250,250,1670922823601018,1670922823,Z0/vMCRI3Wha4ZFKv19tbw==,154150,0,ID,0,0,france-win-2018,Indonesia,15,0,10.0,0.0,"[{'no': 127109156, 'now': '12/13/22(Tue)07:04:12', 'name': 'Anonymous', 'com': '<a href=""#p127108682"" class=""quotelink"">&gt;&gt;127108682</a><br>he is right', 'time': 1670933052, 'resto': 127105815, 'country': 'IT', 'country_name': 'Italy'}, {'no': 127109172, 'now': '12/13/22(Tue)07:05:06', 'name': 'Anonymous', 'com': 'Sleeping with a trans makes him the GOAT in my book already.', 'time': 1670933106, 'resto': 127105815, 'country': 'PT', 'country_name': 'Portugal'}, {'no': 127109233, 'now': '12/13/22(Tue)07:07:51', 'name': 'Anonymous', 'com': '<a href=""#p127107130"" class=""quotelink"">&gt;&gt;127107130</a><br>So you say the players who win the major trophy with the NT and who also win the titles with their club(Xavi, Ramos, Puyol, Cassilas) are trash?', 'time': 1670933271, 'resto': 127105815, 'country': 'ID', 'country_name': 'Indonesia'}, {'no': 127109286, 'now': '12/13/22(Tue)07:10:16', 'name': 'Anonymous', 'com': '<a href=""#p127109233"" class=""quotelink"">&gt;&gt;127109233</a><br>Ramos won 4 UCL, what&#039;s really your point', 'time': 1670933416, 'resto': 127105815, 'country': 'RO', 'country_name': 'Romania'}, {'no': 127109306, 'now': '12/13/22(Tue)07:11:06', 'name': 'Anonymous', 'com': '<a href=""#p127107448"" class=""quotelink"">&gt;&gt;127107448</a><br>Sure they are &quot;famous&quot;, but if you ask casuals what they did with their clubs, you&#039;ll get answers like<br><span class=""quote"">&gt;uh, Messi? Didn&#039;t he win the premier league in 2018?</span>', 'time': 1670933466, 'resto': 127105815, 'country': 'RO', 'country_name': 'Romania'}]",1670933466,
41,127108172,12/13/22(Tue)06:20:32,Anonymous,can&#039;t stop winning,bongs,.jpg,1068,1350,197,250,1670930432799100,1670930432,8kbW0eSf+/1BKgwavKFX5g==,114551,0,RO,0,0,cant-stop-winning,Romania,6,2,1.0,0.0,"[{'no': 127108235, 'now': '12/13/22(Tue)06:22:48', 'name': 'Anonymous', 'com': 'Top kek I thought the obsession was the other way around, what happened to you, England?', 'time': 1670930568, 'resto': 127108172, 'country': 'FR', 'country_name': 'France'}, {'no': 127108253, 'now': '12/13/22(Tue)06:23:17', 'name': 'Anonymous', 'com': '<a href=""#p127108172"" class=""quotelink"">&gt;&gt;127108172</a><br><span class=""quote"">&gt;mfw</span>', 'filename': '1670926167969805', 'ext': '.jpg', 'w': 305, 'h': 288, 'tn_w': 125, 'tn_h': 118, 'tim': 1670930597087441, 'time': 1670930597, 'md5': '92lfNW2wt+HHBQPjQWxJfA==', 'fsize': 22326, 'resto': 127108172, 'country': 'HR', 'country_name': 'Croatia'}, {'no': 127108321, 'now': '12/13/22(Tue)06:26:21', 'name': 'Anonymous', 'com': '<a href=""#p127108207"" class=""quotelink"">&gt;&gt;127108207</a><br><a href=""#p127108235"" class=""quotelink"">&gt;&gt;127108235</a><br>he said &quot;british fans&quot;, equating britain with england, something only a yank would do.', 'time': 1670930781, 'resto': 127108172, 'country': 'XE', 'country_name': 'England'}, {'no': 127108363, 'now': '12/13/22(Tue)06:28:06', 'name': 'Anonymous', 'com': '<a href=""#p127108207"" class=""quotelink"">&gt;&gt;127108207</a><br><a href=""#p127108235"" class=""quotelink"">&gt;&gt;127108235</a><br>esl retards', 'time': 1670930886, 'resto': 127108172, 'country': 'NL', 'country_name': 'Netherlands'}, {'no': 127109302, 'now': '12/13/22(Tue)07:10:58', 'name': 'Anonymous', 'filename': 'baked-potatoes-with-baked-beans', 'ext': '.jpg', 'w': 400, 'h': 300, 'tn_w': 125, 'tn_h': 93, 'tim': 1670933458721217, 'time': 1670933458, 'md5': 'ES4OqxDwqUWjRLaczMKO0A==', 'fsize': 69962, 'resto': 127108172, 'country': 'RO', 'country_name': 'Romania'}]",1670933458,
42,127101550,12/12/22(Mon)23:26:16,Anonymous,"Fuck soccer edition<br><br>Not going to bother copypasting the schedule since this thread is probably gonna die in a few hours.<br><br>Anyway, the last good fight of 2022 starts in a few hours. Looking forward to seeing my boy Inoue become the first undisputed bantamweight champion in history.",AB14B16C-F478-4D0F-9BF8-8EBDE1A04714,.jpg,3641,2708,249,185,1670905576965679,1670905576,+um3PfmLiZAaBRWBP3DZIA==,1007447,0,US,0,0,box,United States,396,43,391.0,42.0,"[{'no': 127109164, 'now': '12/13/22(Tue)07:04:28', 'name': 'Anonymous', 'com': '<a href=""#p127109093"" class=""quotelink"">&gt;&gt;127109093</a><br><br>absolutely dogshit year for boxing, and it’s only going to get worse unless a few promoters/broadcasters go bust', 'time': 1670933068, 'resto': 127101550, 'country': 'ES', 'country_name': 'Spain'}, {'no': 127109224, 'now': '12/13/22(Tue)07:07:27', 'name': 'Anonymous', 'com': '<a href=""#p127108931"" class=""quotelink"">&gt;&gt;127108931</a><br>Same', 'time': 1670933247, 'resto': 127101550, 'country': 'JP', 'country_name': 'Japan'}, {'no': 127109272, 'now': '12/13/22(Tue)07:09:42', 'name': 'Anonymous', 'com': 'Did you really need to see Inoue win for sure?<br>Quick, win the 8th weight class.', 'time': 1670933382, 'resto': 127101550, 'country': 'JP', 'country_name': 'Japan'}, {'no': 127109291, 'now': '12/13/22(Tue)07:10:28', 'name': 'Anonymous', 'com': 'If naoya moves up in weight will he fight his brother ?', 'time': 1670933428, 'resto': 127101550, 'country': 'US', 'country_name': 'United States'}, {'no': 127109298, 'now': '12/13/22(Tue)07:10:47', 'name': 'Anonymous', 'com': 'WAKE UP INOUYE', 'filename': 'casimero', 'ext': '.jpg', 'w': 1300, 'h': 637, 'tn_w': 125, 'tn_h': 61, 'tim': 1670933447691741, 'time': 1670933447, 'md5': '+n73b9n4JjETcDi09e8BFw==', 'fsize': 41197, 'resto': 127101550, 'country': 'US', 'country_name': 'United States'}]",1670933447,/box/
43,127102903,12/13/22(Tue)00:34:11,Anonymous,BBL Day 1 edition<br><br>Today: Sydney Thunder v. Melbourne Stars,Big-Bash-League-to-commence-on-December-3,.png,1280,720,250,140,1670909651647953,1670909651,1jfDOcBNCZ6QDcsZiw+Emw==,1009336,0,US,0,0,cric,United States,194,41,189.0,41.0,"[{'no': 127108981, 'now': '12/13/22(Tue)06:54:40', 'name': 'Anonymous', 'com': '<a href=""#p127107577"" class=""quotelink"">&gt;&gt;127107577</a><br>Reckon lesbo Kath got wet when she gave the old duck a hug?', 'time': 1670932480, 'resto': 127102903, 'country': 'AU', 'country_name': 'Australia'}, {'no': 127109009, 'now': '12/13/22(Tue)06:56:08', 'name': 'Anonymous', 'com': 'god i hope theres video of the based queensland police sert team putting holes in the faces of those fucking evil right wing scumfucks, i swear i could jack off to it, nothing better than fucking right wing maniacs getting their fucking faces blown apart', 'time': 1670932568, 'resto': 127102903, 'country': 'AU', 'country_name': 'Australia'}, {'no': 127109012, 'now': '12/13/22(Tue)06:56:16', 'name': 'Anonymous', 'com': 'getting a massive &#039;ick&#039; from this cricketing poomat', 'time': 1670932576, 'resto': 127102903, 'country': 'XE', 'country_name': 'England'}, {'no': 127109119, 'now': '12/13/22(Tue)07:02:12', 'name': 'Anonymous', 'com': '<a href=""#p127109009"" class=""quotelink"">&gt;&gt;127109009</a><br>The sert didn&#039;t kill the cops m8', 'time': 1670932932, 'resto': 127102903, 'country': 'AU', 'country_name': 'Australia'}, {'no': 127109297, 'now': '12/13/22(Tue)07:10:47', 'name': 'Anonymous', 'com': 'the female officer that those evil right wing nutcases executed was really cute, just a lovely looking woman and the male officer was a young good looking guy himself, i believe they were both in their 20&#039;s, why are right wing scum so violent and unhinged? because they&#039;re inadequate personalities, they are ugly, unintelligent, have shit jobs or no job at all, girls dont wanna fuck them, they worship morons like steven crowder, jordan peterson, donald fucking trump, they are hateful evil scum, i just wish they fucking realised everyone hates them and did us all a favour and blew their fucking brains out instead of killing decent people that their jealous of?', 'time': 1670933447, 'resto': 127102903, 'country': 'AU', 'country_name': 'Australia'}]",1670933447,/cric/
44,127109131,12/13/22(Tue)07:02:51,Anonymous,"<span class=""quote"">&gt;imagine being a 4channer and not cheering for Morrocco to win the finals just so you can sit back and relax drinking a cold one watching all the riots on livestream with the bros</span>",47945814_605,.jpg,1199,674,250,140,1670932971259294,1670932971,4Qkdg5c4XiZhcoebln5Chw==,109303,0,BR,0,0,imagine-being-a-4channer-and-not-cheering-for,Brazil,6,2,1.0,0.0,"[{'no': 127109201, 'now': '12/13/22(Tue)07:06:39', 'name': 'Anonymous', 'com': '<a href=""#p127109131"" class=""quotelink"">&gt;&gt;127109131</a><br>Cant wait for the French police to beat up Moroccans once France goes through and Nafris chimp out as usual.', 'filename': '1663783706819932', 'ext': '.png', 'w': 500, 'h': 500, 'tn_w': 125, 'tn_h': 125, 'tim': 1670933199628114, 'time': 1670933199, 'md5': 'xM9UtphNfAgm8UPggiZ8vA==', 'fsize': 243430, 'resto': 127109131, 'country': 'BA', 'country_name': 'Bosnia and Herzegovina'}, {'no': 127109234, 'now': '12/13/22(Tue)07:07:53', 'name': 'Anonymous', 'com': 'I&#039;m a 4channeler', 'filename': '1665323462213872', 'ext': '.jpg', 'w': 900, 'h': 900, 'tn_w': 125, 'tn_h': 125, 'tim': 1670933273490059, 'time': 1670933273, 'md5': 'R8zMuA2V0h3Y0LaKBx5aMw==', 'fsize': 90166, 'resto': 127109131, 'country': 'FI', 'country_name': 'Finland'}, {'no': 127109246, 'now': '12/13/22(Tue)07:08:34', 'name': 'Anonymous', 'com': '<a href=""#p127109168"" class=""quotelink"">&gt;&gt;127109168</a><br>you dont need propaganda to be anti french<br>just common sense<br>ugliest latin language and weirdest european country<br>whorest of the whores though', 'time': 1670933314, 'resto': 127109131, 'country': 'BR', 'country_name': 'Brazil'}, {'no': 127109284, 'now': '12/13/22(Tue)07:10:07', 'name': 'Anonymous', 'com': '<a href=""#p127109246"" class=""quotelink"">&gt;&gt;127109246</a><br>Portuguese is the worst, sounds like someone is choking on a dick and talking at the same time.', 'time': 1670933407, 'resto': 127109131, 'country': 'BA', 'country_name': 'Bosnia and Herzegovina'}, {'no': 127109334, 'now': '12/13/22(Tue)07:12:11', 'name': 'Anonymous', 'com': '<a href=""#p127109284"" class=""quotelink"">&gt;&gt;127109284</a><br>thats because your first contact with portuguese was your gramma screaming at you to stop watching her make money to raise your momma<br>if you get what i mean', 'time': 1670933531, 'resto': 127109131, 'country': 'BR', 'country_name': 'Brazil'}]",1670933531,
45,127094540,12/12/22(Mon)20:00:44,Anonymous,I want Argentina to win this world cup so much I fucking hate Europeans,Argentina,.png,552,348,250,157,1670893244914211,1670893244,GrziSGgp4Yh4zxD619QPVA==,30350,0,BR,0,0,i-want-argentina-to-win-this-world-cup-so-much-i,Brazil,65,9,60.0,7.0,"[{'no': 127108439, 'now': '12/13/22(Tue)06:31:10', 'name': 'Anonymous', 'com': 'Is he a fraud lads?', 'filename': 'belichick smug', 'ext': '.jpg', 'w': 640, 'h': 400, 'tn_w': 125, 'tn_h': 78, 'tim': 1670931070841307, 'time': 1670931070, 'md5': 'J1D0X8UpW5yi34PL2eOvvw==', 'fsize': 89700, 'resto': 127094540, 'country': 'US', 'country_name': 'United States'}, {'no': 127108461, 'now': '12/13/22(Tue)06:32:07', 'name': 'Anonymous', 'com': 'AAAAAAAH NOOOO I FORGOT THE GOALS I SCORED FOR SANTOS UNDER 8', 'filename': 'hell6-300x221', 'ext': '.jpg', 'w': 300, 'h': 221, 'tn_w': 125, 'tn_h': 92, 'tim': 1670931127116666, 'time': 1670931127, 'md5': '2ReFcugtVXCfbWQPqmM2fw==', 'fsize': 21570, 'resto': 127094540, 'country': 'NL', 'country_name': 'Netherlands'}, {'no': 127108462, 'now': '12/13/22(Tue)06:32:15', 'name': 'Anonymous', 'com': '<a href=""#p127094959"" class=""quotelink"">&gt;&gt;127094959</a><br>nerd emoji', 'time': 1670931135, 'resto': 127094540, 'country': 'BR', 'country_name': 'Brazil'}, {'no': 127108473, 'now': '12/13/22(Tue)06:32:49', 'name': 'Anonymous', 'com': '<a href=""#p127094959"" class=""quotelink"">&gt;&gt;127094959</a><br>Kek based', 'time': 1670931169, 'resto': 127094540, 'country': 'FR', 'country_name': 'France'}, {'no': 127109278, 'now': '12/13/22(Tue)07:09:57', 'name': 'Anonymous', 'com': '<a href=""#p127101109"" class=""quotelink"">&gt;&gt;127101109</a><br><span class=""quote"">&gt;Underdog and African team winning good</span><br><span class=""quote"">&gt;mutt flag</span><br>why are they always like this?', 'time': 1670933397, 'resto': 127094540, 'country': 'DE', 'country_name': 'Germany'}]",1670933397,
46,127106549,12/13/22(Tue)05:00:08,Anonymous,,0d1972555aa3aaf100afcc262e55148d,.jpg,2048,1520,250,185,1670925608455813,1670925608,drrWDy/L/o11FF5rVWMVTA==,485875,0,DE,0,0,1998-who-or-what-poisoned-him,Germany,21,0,16.0,0.0,"[{'no': 127107885, 'now': '12/13/22(Tue)06:08:48', 'name': 'Anonymous', 'com': '<a href=""#p127107312"" class=""quotelink"">&gt;&gt;127107312</a><br>This', 'time': 1670929728, 'resto': 127106549, 'country': 'BR', 'country_name': 'Brazil'}, {'no': 127107907, 'now': '12/13/22(Tue)06:09:48', 'name': 'Anonymous', 'com': '<a href=""#p127106549"" class=""quotelink"">&gt;&gt;127106549</a><br><span class=""quote"">&gt;poison</span><br>Cope', 'time': 1670929788, 'resto': 127106549, 'country': 'FR', 'country_name': 'France'}, {'no': 127108015, 'now': '12/13/22(Tue)06:14:18', 'name': 'Anonymous', 'com': 'sorry lads accidentally added laxatives to his soup my bad', 'time': 1670930058, 'resto': 127106549, 'country': 'FR', 'country_name': 'France'}, {'no': 127108043, 'now': '12/13/22(Tue)06:15:18', 'name': 'Anonymous', 'com': 'The poison called zizou', 'time': 1670930118, 'resto': 127106549, 'country': 'MY', 'country_name': 'Malaysia'}, {'no': 127109271, 'now': '12/13/22(Tue)07:09:41', 'name': 'Anonymous', 'com': '<a href=""#p127107319"" class=""quotelink"">&gt;&gt;127107319</a><br>This is actually true. The Argie bench brought on marked water bottles with temazepam dissolved in it. You can see footage of the argie medic frantically telling his player not to drink from it. They only drunk from the bottles not marked.<br><br>Branco drunk from their bottles and reported feeling drowsy during the game. It was unfortunately never investigated but shows what dirty cheats the Argies have always been.', 'time': 1670933381, 'resto': 127106549, 'country': 'XE', 'country_name': 'England'}]",1670933381,1998. Who or what poisoned him?
47,127108774,12/13/22(Tue)06:45:32,Anonymous,How many today?,mordic,.jpg,1143,607,250,132,1670931932443690,1670931932,Tye88pwa/TkyqLYeBzeguw==,73221,0,PL,0,0,how-many-today,Poland,6,2,1.0,0.0,"[{'no': 127108869, 'now': '12/13/22(Tue)06:49:43', 'name': 'Anonymous', 'com': '<a href=""#p127108774"" class=""quotelink"">&gt;&gt;127108774</a><br>lol', 'filename': '1626345822728', 'ext': '.png', 'w': 400, 'h': 388, 'tn_w': 125, 'tn_h': 121, 'tim': 1670932183062896, 'time': 1670932183, 'md5': 'ZBhXaSN+HERBBKxrLb6FBA==', 'fsize': 157532, 'resto': 127108774, 'country': 'XE', 'country_name': 'England'}, {'no': 127108924, 'now': '12/13/22(Tue)06:52:15', 'name': 'Anonymous', 'com': '<a href=""#p127108774"" class=""quotelink"">&gt;&gt;127108774</a><br>Kek nice one. Those dirty argies play like they have the rage virus too', 'time': 1670932335, 'resto': 127108774, 'country': 'XE', 'country_name': 'England'}, {'no': 127108975, 'now': '12/13/22(Tue)06:54:28', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;Serbian forces chasing Modric during the war of independence circa 1991</span>', 'time': 1670932468, 'resto': 127108774, 'country': 'NZ', 'country_name': 'New Zealand'}, {'no': 127109152, 'now': '12/13/22(Tue)07:04:04', 'name': 'Anonymous', 'com': '<a href=""#p127108774"" class=""quotelink"">&gt;&gt;127108774</a><br>heh', 'time': 1670933044, 'resto': 127108774, 'country': 'US', 'country_name': 'United States'}, {'no': 127109270, 'now': '12/13/22(Tue)07:09:40', 'name': 'Anonymous', 'com': '<a href=""#p127108774"" class=""quotelink"">&gt;&gt;127108774</a><br>i remember watching a shitty divx of that crap when 20 years ago it was a fucking loop of the first 20 minutes (it stop at when he get on the boat) <br>took me an hour to realise it wasnt like groundhog day', 'filename': '1663433368503971', 'ext': '.png', 'w': 511, 'h': 692, 'tn_w': 92, 'tn_h': 125, 'tim': 1670933380874413, 'time': 1670933380, 'md5': 'ew3UtgzKms2fktjJhFQRKg==', 'fsize': 10002, 'resto': 127108774, 'country': 'FR', 'country_name': 'France'}]",1670933380,
48,127101010,12/12/22(Mon)23:04:44,Anonymous,Why did this dwarf wait until being 35 yo to carry Argentina in a world cup?,dec890b0-79ae-11ed-bf69-f4bc15d1bbaf,.jpg,640,427,250,166,1670904284489888,1670904284,uaB9c3JJNUElow2FS2v7xA==,50205,0,CA,0,0,why-did-this-dwarf-wait-until-being-35-yo-to,Canada,93,14,88.0,14.0,"[{'no': 127109104, 'now': '12/13/22(Tue)07:01:38', 'name': 'Anonymous', 'com': '<a href=""#p127105175"" class=""quotelink"">&gt;&gt;127105175</a><br><span class=""quote"">&gt;two 10&#039;s </span><br>Anon, I have news for you', 'time': 1670932898, 'resto': 127101010, 'country': 'BR', 'country_name': 'Brazil'}, {'no': 127109142, 'now': '12/13/22(Tue)07:03:35', 'name': 'Anonymous', 'com': '<a href=""#p127102282"" class=""quotelink"">&gt;&gt;127102282</a><br><span class=""quote"">&gt;if we lose the chimpout will stop</span><br>Anon, I...', 'time': 1670933015, 'resto': 127101010, 'country': 'AR', 'country_name': 'Argentina'}, {'no': 127109200, 'now': '12/13/22(Tue)07:06:37', 'name': 'Anonymous', 'com': '<a href=""#p127108885"" class=""quotelink"">&gt;&gt;127108885</a><br>And I hope you never ever even get close to one.', 'time': 1670933197, 'resto': 127101010, 'country': 'RO', 'country_name': 'Romania'}, {'no': 127109223, 'now': '12/13/22(Tue)07:07:25', 'name': 'Anonymous', 'com': '<a href=""#p127103378"" class=""quotelink"">&gt;&gt;127103378</a><br>I gather more and more respect for Argentina. Truly the last stand of the white man in the Americas.<br>Wish you the best bro.<br>I&#039;m rooting for Croatia but if you ever beat them, I hope you&#039;ll break our bucks in the final.', 'time': 1670933245, 'resto': 127101010, 'country': 'FR', 'country_name': 'France'}, {'no': 127109269, 'now': '12/13/22(Tue)07:09:39', 'name': 'Anonymous', 'com': '<a href=""#p127101010"" class=""quotelink"">&gt;&gt;127101010</a><br>He finally realize he can&#039;t win the trophy with Barcelona style, need blend with the Tango', 'time': 1670933379, 'resto': 127101010, 'country': 'ID', 'country_name': 'Indonesia'}]",1670933379,
49,127107674,12/13/22(Tue)05:58:40,Anonymous,"Croashire 3 - 1 VARgentina, nuff said",luka-modric-898459677,.jpg,800,533,250,166,1670929120031050,1670929120,c0K3cwaoqDTitkMJ9gUl4A==,54573,0,XE,0,0,how-many-tonight-crobros,England,10,1,5.0,0.0,"[{'no': 127107916, 'now': '12/13/22(Tue)06:10:21', 'name': 'Anonymous', 'com': '<a href=""#p127107674"" class=""quotelink"">&gt;&gt;127107674</a><br>We already know the game is rigged in divegentina&#039;s favour', 'time': 1670929821, 'resto': 127107674, 'country': 'XE', 'country_name': 'England'}, {'no': 127107920, 'now': '12/13/22(Tue)06:10:30', 'name': 'Anonymous', 'com': '<a href=""#p127107767"" class=""quotelink"">&gt;&gt;127107767</a><br>Based, the world is rooting for you Gigačad Tundrocoković', 'time': 1670929830, 'resto': 127107674, 'country': 'XE', 'country_name': 'England'}, {'no': 127107948, 'now': '12/13/22(Tue)06:11:36', 'name': 'Anonymous', 'com': '<a href=""#p127107767"" class=""quotelink"">&gt;&gt;127107767</a><br>They will seethe, win or lose', 'time': 1670929896, 'resto': 127107674, 'country': 'XE', 'country_name': 'England'}, {'no': 127108311, 'now': '12/13/22(Tue)06:25:55', 'name': 'Anonymous', 'com': '<a href=""#p127107801"" class=""quotelink"">&gt;&gt;127107801</a><br>Croatia = Sneed<br>France = Chuck<br>Morocco = Homer<br>arg*ntina = city slickers', 'filename': '1623611152280', 'ext': '.png', 'w': 790, 'h': 712, 'tn_w': 125, 'tn_h': 112, 'tim': 1670930755092813, 'time': 1670930755, 'md5': 'iCmXrGCxCEjrTNnN+EyMQw==', 'fsize': 88267, 'resto': 127107674, 'country': 'HR', 'country_name': 'Croatia'}, {'no': 127109259, 'now': '12/13/22(Tue)07:09:09', 'name': 'Anonymous', 'com': '<a href=""#p127107674"" class=""quotelink"">&gt;&gt;127107674</a><br>I have a sense that Gvardiol will make Messi&#039;s life miserable.', 'time': 1670933349, 'resto': 127107674, 'country': 'XE', 'country_name': 'England'}]",1670933349,"How many tonight, CroBros?"
